Customer ID,Count,Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Tenure,Distance call,Campaign,age group,Predicted,Churn_Probability
9501-UKKNL,1,Male,43,No,No,0,No,59,None,No,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,51.7,3005.8,0.0,3005.8,3,No,4 years+,No,No,Young_adult,0,0.19
1098-KFQEC,1,Female,24,Yes,Yes,2,Yes,55,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1083.0,1526.25,2609.25,5,No,4 years+,Yes,No,Under_30,0,0.0
0661-KQHNK,1,Female,38,Yes,Yes,3,No,6,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.0,105.5,180.06,285.56,5,No,1 year,Yes,No,Young_adult,0,0.01
7356-IWLFW,1,Male,43,Yes,Yes,1,Yes,46,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.0,3769.7,253.92,4023.62,5,No,4 years+,Yes,Yes,Young_adult,0,0.0
2038-OEQZH,1,Male,63,No,No,0,No,4,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,86.05,308.1,177.44,485.54,5,No,1 year,Yes,No,Young_adult,0,0.14
9919-FZDED,1,Male,79,Yes,No,0,Yes,72,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,84.1,5981.65,1245.6,7227.25,3,No,4 years+,Yes,No,Senioir_citizen,0,0.01
6331-EWIEB,1,Male,49,No,No,0,No,20,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.25,1734.5,27.2,1761.7,2,Yes,2 years,Yes,Yes,Young_adult,1,0.98
6645-MXQJT,1,Male,40,Yes,Yes,1,Yes,2,Offer E,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,97.1,184.15,78.7,262.85,3,No,1 year,Yes,Yes,Young_adult,0,0.2
9620-ENEJV,1,Female,52,No,No,0,No,6,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.55,433.95,183.24,617.19,3,No,1 year,Yes,Yes,Young_adult,0,0.25
0531-ZZJWQ,1,Male,68,Yes,No,0,Yes,55,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.0,4052.4,2359.5,6411.9,5,No,4 years+,Yes,No,Senioir_citizen,0,0.03
5197-YPYBZ,1,Female,39,Yes,Yes,2,Yes,12,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,274.7,475.08,749.78,3,No,1 year,Yes,No,Young_adult,0,0.02
1790-NESIO,1,Female,23,No,No,0,No,13,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.4,261.3,85.28,346.58,5,No,2 years,Yes,No,Under_30,0,0.01
6650-BWFRT,1,Female,43,Yes,No,0,Yes,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,117.15,8529.5,1792.08,10321.58,3,No,4 years+,Yes,Yes,Young_adult,0,0.02
0690-SRQID,1,Male,20,No,No,0,No,4,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.65,67.55,73.12,140.67,3,No,1 year,Yes,Yes,Under_30,0,0.17
5158-RIVOP,1,Female,32,Yes,Yes,1,Yes,11,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.9,202.3,27.72,230.02,5,No,1 year,Yes,Yes,Young_adult,0,0.0
4056-QHXHZ,1,Female,49,Yes,Yes,2,Yes,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,107.45,7576.7,195.12,7771.82,4,No,4 years+,Yes,Yes,Young_adult,0,0.01
6103-QCKFX,1,Female,36,Yes,Yes,3,Yes,44,Offer B,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,56.25,2419.55,1922.8,4367.57,3,No,4 years+,Yes,Yes,Young_adult,0,0.01
1498-DQNRX,1,Female,46,Yes,No,0,No,29,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.85,573.05,165.01,738.06,4,No,3 years,Yes,No,Young_adult,0,0.09
3500-NSDOA,1,Male,35,Yes,No,0,Yes,68,None,Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,70.8,4859.95,756.16,5616.11,4,No,4 years+,Yes,No,Young_adult,0,0.03
0323-XWWTN,1,Male,44,No,Yes,1,No,3,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,26.4,121.25,101.61,222.86,5,No,1 year,Yes,No,Young_adult,0,0.0
4765-OXPPD,1,Female,20,Yes,No,0,Yes,9,Offer E,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,65.0,663.05,57.15,720.2,1,Yes,1 year,Yes,Yes,Under_30,1,0.88
2157-MXBJS,1,Male,20,Yes,No,0,Yes,13,Offer D,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,75.3,989.45,535.86,1525.31,3,Yes,2 years,Yes,Yes,Under_30,1,0.67
3486-HOOGQ,1,Female,44,Yes,Yes,1,Yes,70,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,79.7,5743.3,585.2,6328.5,3,No,4 years+,Yes,Yes,Young_adult,0,0.0
8336-TAVKX,1,Female,68,Yes,No,0,Yes,72,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,78.45,5682.25,1139.04,6821.29,3,No,4 years+,Yes,No,Senioir_citizen,0,0.01
5396-IZEPB,1,Male,37,No,No,0,No,9,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.7,180.7,224.01,404.71,4,No,1 year,Yes,Yes,Young_adult,0,0.0
6771-XWBDM,1,Female,47,Yes,No,0,Yes,57,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.5,5921.35,2287.41,8208.76,1,Yes,4 years+,Yes,No,Young_adult,1,0.9
8015-IHCGW,1,Female,53,Yes,Yes,1,Yes,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.5,8425.15,2651.04,11033.9,4,No,4 years+,Yes,Yes,Young_adult,0,0.0
3936-QQFLL,1,Male,58,No,No,0,No,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.75,39.3,3.94,43.24,4,No,1 year,Yes,No,Young_adult,0,0.01
2868-MZAGQ,1,Male,49,No,No,0,No,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,79.25,19.98,99.23,1,Yes,1 year,Yes,Yes,Young_adult,1,1.0
0096-BXERS,1,Female,30,Yes,No,0,Yes,6,Offer E,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,314.55,255.96,570.51,3,No,1 year,Yes,Yes,Young_adult,0,0.3
3282-ZISZV,1,Male,56,No,No,0,No,32,None,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,83.7,2633.3,1199.36,3832.66,5,No,3 years,Yes,No,Young_adult,0,0.03
9992-RRAMN,1,Male,40,Yes,No,0,Yes,22,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.1,1873.7,356.4,2230.1,1,Yes,2 years,Yes,Yes,Young_adult,1,0.95
3096-WPXBT,1,Female,60,Yes,Yes,1,Yes,61,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card,100.7,6018.65,1113.86,7222.51,3,No,4 years+,Yes,Yes,Young_adult,0,0.02
6234-PFPXL,1,Male,42,Yes,No,0,Yes,22,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,95.9,2234.95,783.64,3018.59,3,No,2 years,Yes,No,Young_adult,0,0.04
5296-PSYVW,1,Female,41,Yes,No,0,Yes,72,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.55,1750.7,646.56,2397.26,4,No,4 years+,Yes,No,Young_adult,0,0.0
5376-PCKNB,1,Male,35,Yes,Yes,1,Yes,72,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,104.45,7459.0,1259.28,8848.28,5,No,4 years+,Yes,Yes,Young_adult,0,0.02
6036-TTFYU,1,Female,48,Yes,No,0,Yes,16,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,314.45,749.76,1037.38,3,No,2 years,Yes,No,Young_adult,0,0.08
4710-NKCAW,1,Male,42,Yes,Yes,2,Yes,5,None,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,64.4,316.9,86.85,403.75,3,No,1 year,Yes,No,Young_adult,0,0.1
3714-XPXBW,1,Female,43,No,No,0,No,37,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,78.9,2976.95,1569.17,4576.12,4,No,4 years+,Yes,No,Young_adult,0,0.03
7159-NOKYQ,1,Male,42,Yes,No,0,Yes,67,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,93.15,6368.2,1165.8,7624.0,4,No,4 years+,Yes,Yes,Young_adult,0,0.05
9122-UMROB,1,Male,29,No,No,0,No,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,20.3,10.84,31.14,4,No,1 year,Yes,No,Under_30,0,0.01
0270-THENM,1,Male,62,Yes,Yes,2,Yes,72,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.85,5102.35,2042.64,7119.75,3,No,4 years+,Yes,No,Young_adult,0,0.01
3346-BRMIS,1,Female,70,Yes,No,0,Yes,18,None,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.35,810.7,0.0,810.7,2,Yes,2 years,No,No,Senioir_citizen,1,0.96
1307-ATKGB,1,Male,21,No,No,0,No,24,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,2187.15,669.84,2856.99,5,No,2 years,Yes,No,Under_30,0,0.03
7191-ADRGF,1,Male,63,Yes,No,0,Yes,44,None,No,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54.3,2390.45,0.0,2390.45,3,No,4 years+,No,No,Young_adult,0,0.03
1429-UYJSV,1,Female,57,No,No,0,No,12,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.7,260.9,439.8,700.7,4,No,1 year,Yes,Yes,Young_adult,0,0.0
8132-YPVBX,1,Female,28,No,No,0,No,6,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.95,514.6,243.84,758.44,5,No,1 year,Yes,No,Under_30,0,0.14
5948-UJZLF,1,Male,22,No,No,0,No,2,None,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.25,97.0,81.5,178.5,5,No,1 year,Yes,No,Under_30,0,0.05
9488-HGMJH,1,Female,78,No,No,0,No,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.15,71.15,24.75,115.9,3,Yes,1 year,Yes,Yes,Senioir_citizen,1,0.95
6377-KSLXC,1,Male,31,No,No,0,No,5,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.95,107.05,120.8,227.85,5,No,1 year,Yes,No,Young_adult,0,0.0
6338-AVWCY,1,Male,19,No,No,0,No,3,None,No,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,40.15,130.75,0.0,130.75,3,Yes,1 year,No,No,Under_30,1,0.86
3452-SRFEG,1,Male,39,No,No,0,No,49,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.6,3720.35,1167.18,4887.53,5,No,4 years+,Yes,Yes,Young_adult,0,0.03
7594-RQHXR,1,Female,20,No,No,0,No,1,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.6,79.6,21.72,101.32,2,Yes,1 year,Yes,Yes,Under_30,1,1.0
1930-BZLHI,1,Male,31,No,No,0,No,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.35,422.7,473.13,895.83,5,No,2 years,Yes,No,Young_adult,0,0.0
8404-VLQFB,1,Female,21,Yes,Yes,1,Yes,15,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.25,394.85,443.25,838.1,3,No,2 years,Yes,No,Under_30,0,0.0
9728-FTTVZ,1,Female,44,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.2,69.2,23.72,92.92,3,Yes,1 year,Yes,No,Young_adult,1,0.89
5555-RNPGT,1,Male,61,No,Yes,3,No,10,Offer D,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,24.8,223.9,344.7,568.6,3,No,1 year,Yes,Yes,Young_adult,0,0.12
0788-DXBFY,1,Male,54,Yes,No,0,Yes,58,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.55,1108.8,1619.94,2728.74,3,No,4 years+,Yes,Yes,Young_adult,0,0.05
7781-EWARA,1,Male,19,Yes,Yes,3,Yes,70,Offer A,No,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,60.35,4138.7,0.0,4089.47,3,No,4 years+,No,Yes,Under_30,0,0.02
9844-FELAJ,1,Female,65,Yes,Yes,2,Yes,70,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.9,7475.85,658.0,8153.85,3,No,4 years+,Yes,No,Senioir_citizen,0,0.05
2452-SNHFZ,1,Female,19,No,No,0,No,47,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,75.45,3545.1,2257.41,5802.51,4,No,4 years+,Yes,No,Under_30,0,0.08
1485-YDHMM,1,Male,49,Yes,Yes,1,Yes,52,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.25,4631.7,587.6,5219.3,3,No,4 years+,Yes,No,Young_adult,0,0.06
0913-XWSCN,1,Male,29,Yes,Yes,2,Yes,55,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.5,4713.4,2303.95,7017.35,4,No,4 years+,Yes,Yes,Under_30,0,0.0
3249-VHRIP,1,Female,38,No,No,0,No,62,Offer B,No,No,Yes,Cable,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,43.6,2748.7,0.0,2748.7,4,No,4 years+,No,Yes,Young_adult,0,0.04
0665-XHDJU,1,Male,21,Yes,No,0,Yes,72,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.4,7285.7,2516.4,9802.1,5,No,4 years+,Yes,No,Under_30,0,0.0
0927-LCSMG,1,Male,23,No,No,0,No,7,Offer E,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,74.65,544.55,151.06,705.61,3,Yes,1 year,Yes,Yes,Under_30,1,0.58
8626-PTQGE,1,Male,62,No,No,0,No,69,None,No,No,Yes,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.05,4176.7,0.0,4135.49,3,No,4 years+,No,No,Young_adult,0,0.0
6686-YPGHK,1,Male,65,No,No,0,No,47,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,85.5,4042.3,1719.26,5811.56,3,No,4 years+,Yes,No,Senioir_citizen,0,0.3
7134-HBPBS,1,Female,65,No,No,0,No,72,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.1,7774.05,1934.64,9708.69,5,No,4 years+,Yes,Yes,Senioir_citizen,0,0.01
7789-CRUVC,1,Female,77,Yes,No,0,Yes,61,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,94.2,5895.45,2058.75,7954.2,3,No,4 years+,Yes,No,Senioir_citizen,0,0.08
0668-OGMHD,1,Female,20,Yes,No,0,Yes,21,Offer D,No,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,28.5,629.35,0.0,629.35,4,No,2 years,No,Yes,Under_30,0,0.02
5760-FXFVO,1,Male,55,No,No,0,No,6,Offer E,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,494.95,177.12,672.07,3,No,1 year,Yes,Yes,Young_adult,0,0.26
1397-XKKWR,1,Male,47,No,No,0,No,7,None,No,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,35.3,264.8,0.0,264.8,4,No,1 year,No,No,Young_adult,0,0.0
8514-VZHEB,1,Male,35,Yes,Yes,2,Yes,59,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.5,1147.85,1106.25,2254.1,3,No,4 years+,Yes,Yes,Young_adult,0,0.01
0365-BZUWY,1,Male,58,Yes,No,0,Yes,17,Offer D,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.55,1742.5,171.87,1914.37,5,No,2 years,Yes,Yes,Young_adult,0,0.19
2921-XWDJH,1,Female,76,Yes,No,0,No,38,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,83.45,3147.15,129.96,3252.13,3,No,4 years+,Yes,No,Senioir_citizen,0,0.03
0345-XMMUG,1,Female,29,Yes,No,0,Yes,46,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.9,4854.3,92.0,4946.3,5,No,4 years+,Yes,No,Under_30,0,0.03
9972-NKTFD,1,Female,55,No,No,0,No,28,None,Yes,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.65,1517.5,716.52,2234.02,5,No,3 years,Yes,No,Young_adult,0,0.0
4749-OJKQU,1,Female,36,No,No,0,No,4,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.65,302.35,94.0,396.35,5,No,1 year,Yes,No,Young_adult,0,0.07
4013-GUXND,1,Male,37,No,No,0,No,1,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.8,20.8,48.14,68.94,4,No,1 year,Yes,Yes,Young_adult,0,0.04
8577-QSOCG,1,Female,54,Yes,Yes,1,Yes,38,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.2,746.05,1019.92,1765.97,4,No,4 years+,Yes,No,Young_adult,0,0.0
4732-RRJZC,1,Male,31,Yes,Yes,1,Yes,7,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.25,144.35,279.86,424.21,3,No,1 year,Yes,No,Young_adult,0,0.02
8591-NXRCV,1,Female,47,No,No,0,No,41,Offer B,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,74.65,3090.65,1274.28,4464.93,4,No,4 years+,Yes,Yes,Young_adult,0,0.03
5498-TXHLF,1,Female,39,Yes,No,0,Yes,34,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.45,2874.15,1386.52,4260.67,3,Yes,3 years,Yes,No,Young_adult,1,0.82
2303-PJYHN,1,Female,27,Yes,No,0,Yes,2,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.85,52.0,72.1,124.1,5,No,1 year,Yes,Yes,Under_30,0,0.1
5271-YNWVR,1,Male,48,Yes,No,0,Yes,68,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,113.15,7856.0,1609.56,9465.56,1,Yes,4 years+,Yes,Yes,Young_adult,1,0.87
0396-YCHWO,1,Male,58,Yes,No,0,Yes,36,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,3474.2,1460.88,4935.08,3,No,3 years,Yes,Yes,Young_adult,0,0.42
6921-OZMFH,1,Male,38,Yes,Yes,1,Yes,5,None,Yes,Yes,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.7,259.4,94.85,354.25,3,No,1 year,Yes,No,Young_adult,0,0.17
0208-BPQEJ,1,Female,48,Yes,Yes,1,No,12,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.4,198.1,99.0,297.1,3,No,1 year,Yes,Yes,Young_adult,0,0.05
3736-BLEPA,1,Male,50,No,No,0,No,28,Offer C,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,91.25,2483.65,383.32,2866.97,5,No,3 years,Yes,Yes,Young_adult,0,0.03
9496-IVVRP,1,Female,42,Yes,Yes,3,Yes,11,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,51.0,581.7,493.24,1134.94,3,No,1 year,Yes,No,Young_adult,0,0.02
4568-TTZRT,1,Male,36,No,No,0,No,9,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.4,181.8,123.48,305.28,5,No,1 year,Yes,Yes,Young_adult,0,0.01
5240-CAOYT,1,Female,30,No,No,0,No,57,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.55,4884.85,1611.39,6494.41,3,No,4 years+,Yes,No,Young_adult,0,0.04
2250-IVBWA,1,Male,47,Yes,Yes,2,Yes,64,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.05,5135.35,3167.36,8302.71,3,No,4 years+,Yes,No,Young_adult,0,0.1
9028-LIHRP,1,Male,22,Yes,Yes,1,Yes,71,None,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,100.2,7209.0,2391.99,9600.99,3,No,4 years+,Yes,No,Under_30,0,0.0
5014-GSOUQ,1,Male,59,No,No,0,No,13,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.95,243.65,243.49,487.14,4,No,2 years,Yes,Yes,Young_adult,0,0.0
5628-RKIFK,1,Female,76,No,No,0,No,49,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,101.55,5070.4,1217.16,6287.56,3,No,4 years+,Yes,No,Senioir_citizen,0,0.03
5170-PTRKA,1,Female,19,Yes,No,0,Yes,49,None,No,No,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.8,1782.0,0.0,1782.0,4,No,4 years+,No,No,Under_30,0,0.0
8720-RQSBJ,1,Male,69,No,No,0,No,1,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,44.0,44.0,28.67,72.67,4,No,1 year,Yes,Yes,Senioir_citizen,0,0.01
3716-LRGXK,1,Male,27,Yes,No,0,No,60,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,101.15,6067.4,603.0,6670.4,3,No,4 years+,Yes,No,Under_30,0,0.01
8413-YNHNV,1,Male,42,No,No,0,No,69,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.65,6322.1,3272.67,9594.77,3,No,4 years+,Yes,No,Young_adult,0,0.03
7439-DKZTW,1,Male,49,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.55,80.55,5.93,146.48,4,No,1 year,Yes,No,Young_adult,0,0.06
8908-SLFCJ,1,Female,40,No,No,0,No,21,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.85,435.25,468.09,902.03,3,No,2 years,Yes,Yes,Young_adult,0,0.01
4398-HSCJH,1,Female,57,No,No,0,No,3,Offer E,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,63.6,155.65,10.92,166.57,1,Yes,1 year,Yes,Yes,Young_adult,1,0.93
