Customer ID,Count,Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Churn Value,Tenure,Distance call,Campaign,age group
4007-NHVHI,1,Female,69,No,No,0,No,56,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.85,5219.65,2613.52,7833.17,3,No,0,4 years+,Yes,No,Senioir_citizen
8979-CAMGB,1,Male,67,No,No,0,No,64,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,102.1,6688.1,644.48,7332.58,5,No,0,4 years+,Yes,No,Senioir_citizen
7813-ZGGAW,1,Male,68,No,No,0,No,31,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,2877.95,475.85,3353.8,5,No,0,3 years,Yes,Yes,Senioir_citizen
6583-KQJLK,1,Female,66,Yes,No,0,Yes,15,Offer D,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,94.65,1285.05,567.6,1852.65,3,No,0,2 years,Yes,Yes,Senioir_citizen
6139-ZZRBQ,1,Male,79,No,No,0,No,64,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,1198.05,319.36,1517.41,4,No,0,4 years+,Yes,No,Senioir_citizen
7594-LZNWR,1,Male,67,No,No,0,No,34,Offer C,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,69.15,2275.1,461.04,2736.14,3,No,0,3 years,Yes,Yes,Senioir_citizen
3996-ZNWYK,1,Male,77,Yes,Yes,1,Yes,71,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,1388.45,2280.52,3668.97,4,No,0,4 years+,Yes,No,Senioir_citizen
8760-ZRHKE,1,Female,80,Yes,Yes,1,Yes,71,None,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,69.2,4982.5,3449.8900000000003,8432.39,4,No,0,4 years+,Yes,No,Senioir_citizen
5216-WASFJ,1,Female,68,Yes,No,0,Yes,31,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.85,2633.4,164.29999999999998,2797.7000000000003,3,No,0,3 years,Yes,Yes,Senioir_citizen
4948-WBBKL,1,Female,80,No,No,0,No,36,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.9,2659.45,1496.52,4155.969999999999,3,No,0,3 years,Yes,Yes,Senioir_citizen
8348-JLBUG,1,Male,77,Yes,No,0,Yes,64,None,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,80.3,5017.7,951.68,5969.38,3,No,0,4 years+,Yes,No,Senioir_citizen
3339-EAQNV,1,Male,75,Yes,No,0,Yes,72,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,97.25,7133.1,808.5600000000001,7941.660000000001,5,No,0,4 years+,Yes,No,Senioir_citizen
5730-RIITO,1,Female,73,No,No,0,No,43,None,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,No,Two Year,Yes,Credit Card,33.45,1500.25,0.0,1540.25,3,No,0,4 years+,No,No,Senioir_citizen
8041-TMEID,1,Male,73,Yes,No,0,Yes,63,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.5,6991.9,2338.56,9330.46,4,No,0,4 years+,Yes,No,Senioir_citizen
6941-KXRRV,1,Female,65,Yes,No,0,Yes,48,None,Yes,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,58.95,2789.7,1652.64,4442.34,3,No,0,4 years+,Yes,No,Senioir_citizen
5304-EFJLP,1,Male,72,Yes,No,0,Yes,72,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,111.65,8022.85,1218.2400000000002,9351.09,4,No,0,4 years+,Yes,No,Senioir_citizen
0533-UCAAU,1,Male,72,Yes,No,0,Yes,57,None,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,71.1,4140.1,2745.12,6885.22,5,No,0,4 years+,Yes,No,Senioir_citizen
1394-SUIUH,1,Female,70,Yes,No,0,Yes,44,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,85.15,3670.5,1955.36,5625.86,4,No,0,4 years+,Yes,No,Senioir_citizen
8565-WUXZU,1,Male,77,Yes,No,0,Yes,72,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,84.8,6141.65,396.72,6538.37,4,No,0,4 years+,Yes,No,Senioir_citizen
2055-BFOCC,1,Male,65,Yes,No,0,Yes,63,None,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,84.0,5329.55,2560.95,7890.5,3,No,0,4 years+,Yes,No,Senioir_citizen
4584-LBNMK,1,Male,79,Yes,No,0,Yes,45,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24.7,1174.35,2020.95,3195.3,4,No,0,4 years+,Yes,No,Senioir_citizen
3898-GUYTS,1,Female,71,No,No,0,No,45,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,97.05,4385.05,570.15,4955.2,3,No,0,4 years+,Yes,No,Senioir_citizen
3703-KBKZP,1,Male,70,No,No,0,No,16,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.45,1261.35,352.32,1613.6699999999998,5,No,0,2 years,Yes,Yes,Senioir_citizen
5117-IFGPS,1,Male,73,Yes,No,0,Yes,29,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.3,2357.75,1065.75,3423.5,3,No,0,3 years,Yes,Yes,Senioir_citizen
2197-OMWGI,1,Female,65,Yes,Yes,1,Yes,68,None,No,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,53.0,3656.25,0.0,3656.25,4,No,0,4 years+,No,No,Senioir_citizen
8595-SIZNC,1,Female,69,Yes,No,0,Yes,22,Offer D,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.6,548.8,335.94,884.74,4,No,0,2 years,Yes,Yes,Senioir_citizen
8920-NAVAY,1,Male,66,No,No,0,No,62,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.75,7053.35,2963.6,10016.95,5,No,0,4 years+,Yes,No,Senioir_citizen
9699-UBQFS,1,Female,76,Yes,No,0,Yes,43,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.5,4156.8,157.38,4314.18,3,No,0,4 years+,Yes,No,Senioir_citizen
1261-FWTTE,1,Male,78,No,No,0,No,23,None,No,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,34.65,768.45,0.0,768.45,4,No,0,2 years,No,No,Senioir_citizen
3528-HFRIQ,1,Male,73,Yes,No,0,Yes,71,None,No,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,52.3,3765.05,0.0,3805.05,5,No,0,4 years+,No,No,Senioir_citizen
3320-VEOYC,1,Male,65,No,No,0,No,14,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,1273.3,526.68,1799.98,3,No,0,2 years,Yes,No,Senioir_citizen
1360-JYXKQ,1,Female,68,Yes,No,0,Yes,54,None,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.1,5437.1,1190.7,6627.8,5,No,0,4 years+,Yes,No,Senioir_citizen
6925-BAYGL,1,Female,79,Yes,No,0,Yes,53,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.1,1275.6,1008.59,2284.19,3,No,0,4 years+,Yes,No,Senioir_citizen
6551-ZCOTS,1,Male,73,No,No,0,No,33,Offer C,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.9,847.8,103.95,951.75,4,No,0,3 years,Yes,Yes,Senioir_citizen
5995-SNNEW,1,Male,80,Yes,No,0,Yes,23,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,104.45,2184.85,1039.83,3284.68,5,No,0,2 years,Yes,No,Senioir_citizen
5371-VYLSX,1,Female,65,No,No,0,No,50,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.4,4113.7,2399.5,6513.2,3,No,0,4 years+,Yes,No,Senioir_citizen
4128-ETESU,1,Female,73,Yes,No,0,Yes,47,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,99.7,4747.2,140.06,5027.26,3,No,0,4 years+,Yes,No,Senioir_citizen
3295-YVUSR,1,Male,73,No,No,0,No,2,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,72.6,154.3,30.38,184.68,3,No,0,1 year,Yes,No,Senioir_citizen
4119-ZYPZY,1,Male,67,No,No,0,No,71,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,106.8,7623.2,2470.8,10094.0,3,No,0,4 years+,Yes,No,Senioir_citizen
1078-TDCRN,1,Female,75,Yes,No,0,Yes,3,None,No,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.75,82.85,0.0,82.85,5,No,0,1 year,No,No,Senioir_citizen
5439-WIKXB,1,Male,65,Yes,No,0,Yes,41,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.55,3851.45,1904.86,5796.31,3,No,0,4 years+,Yes,Yes,Senioir_citizen
2080-CAZNM,1,Female,78,No,No,0,No,41,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,4133.95,259.53000000000003,4393.48,5,No,0,4 years+,Yes,Yes,Senioir_citizen
1028-FFNJK,1,Male,79,Yes,No,0,Yes,30,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.5,2917.65,1440.6,4358.25,5,No,0,3 years,Yes,Yes,Senioir_citizen
3001-UNBTL,1,Male,69,Yes,Yes,1,Yes,29,Offer C,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.95,2964.8,1431.44,4396.24,4,No,0,3 years,Yes,Yes,Senioir_citizen
0786-IVLAW,1,Female,72,No,No,0,No,66,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,108.1,7238.6,235.62,7474.22,3,No,0,4 years+,Yes,No,Senioir_citizen
5336-UFNZP,1,Female,65,Yes,Yes,3,Yes,65,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.45,7047.5,1272.6999999999998,8320.2,4,No,0,4 years+,Yes,Yes,Senioir_citizen
9233-PSYHO,1,Female,68,No,No,0,No,45,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.15,4459.8,310.5,4770.3,4,No,0,4 years+,Yes,Yes,Senioir_citizen
2851-STERV,1,Male,79,No,No,0,No,35,None,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,73.0,2471.25,106.4,2577.65,4,No,0,3 years,Yes,No,Senioir_citizen
9591-YVTEB,1,Male,77,No,No,0,No,55,Offer B,No,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2479.05,0.0,2479.05,3,No,0,4 years+,No,Yes,Senioir_citizen
8075-GXIUB,1,Male,79,Yes,No,0,Yes,9,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.85,183.15,205.11,388.26,3,No,0,1 year,Yes,No,Senioir_citizen
2144-BFDSO,1,Female,70,Yes,No,0,Yes,50,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,108.75,5431.9,459.0,5890.9,3,No,0,4 years+,Yes,Yes,Senioir_citizen
5647-FXOTP,1,Female,71,Yes,No,0,Yes,60,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.9,6401.25,2202.6,8713.85,5,No,0,4 years+,Yes,Yes,Senioir_citizen
6078-VESFR,1,Male,78,Yes,No,0,Yes,13,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.45,849.1,475.41,1324.51,5,No,0,2 years,Yes,No,Senioir_citizen
9866-OCCKE,1,Female,73,Yes,No,0,Yes,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,109.75,8075.35,2522.88,10598.23,4,No,0,4 years+,Yes,Yes,Senioir_citizen
2786-GCDPI,1,Female,75,No,No,0,No,50,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,5222.35,882.4999999999999,6104.85,5,No,0,4 years+,Yes,Yes,Senioir_citizen
3733-UOCWF,1,Male,78,Yes,No,0,Yes,61,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.55,5251.75,2845.65,8097.4,4,No,0,4 years+,Yes,Yes,Senioir_citizen
8490-BXHEO,1,Male,67,No,No,0,No,18,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1411.65,698.22,2109.87,5,No,0,2 years,Yes,No,Senioir_citizen
7173-TETGO,1,Female,66,Yes,No,0,Yes,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,78.5,5602.25,2330.64,7932.889999999999,3,No,0,4 years+,Yes,Yes,Senioir_citizen
6435-VWCCY,1,Male,71,Yes,No,0,Yes,65,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,92.7,5968.4,1764.1,7732.5,3,No,0,4 years+,Yes,Yes,Senioir_citizen
6726-NNFWD,1,Female,74,Yes,No,0,Yes,71,Offer A,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,No,Credit Card,89.45,6435.25,1154.46,7589.71,4,No,0,4 years+,Yes,Yes,Senioir_citizen
7856-GANIL,1,Male,71,Yes,No,0,Yes,45,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,98.7,4525.8,107.1,4632.900000000001,3,No,0,4 years+,Yes,Yes,Senioir_citizen
0248-PGHBZ,1,Female,69,No,No,0,No,67,Offer A,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,92.45,6140.85,172.19,6313.04,4,No,0,4 years+,Yes,Yes,Senioir_citizen
5985-BEHZK,1,Female,78,Yes,No,0,Yes,72,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card,105.0,7578.05,2000.88,9578.93,5,No,0,4 years+,Yes,Yes,Senioir_citizen
9279-CJEOJ,1,Female,77,No,No,0,No,21,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,2025.1,785.4,2810.5,4,No,0,2 years,Yes,No,Senioir_citizen
8029-XYPWT,1,Male,72,Yes,No,0,Yes,71,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,115.05,8016.6,3324.22,11340.82,4,No,0,4 years+,Yes,Yes,Senioir_citizen
6646-JPPHA,1,Female,76,No,No,0,No,14,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,78.85,1043.8,672.14,1765.94,3,No,0,2 years,Yes,No,Senioir_citizen
7658-UYUQS,1,Male,71,Yes,No,0,No,21,None,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,86.55,1857.25,468.3,2325.55,5,No,0,2 years,Yes,No,Senioir_citizen
8746-BFOAJ,1,Male,79,No,No,0,No,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.5,429.55,487.83,917.38,4,No,0,2 years,Yes,No,Senioir_citizen
8023-QHAIO,1,Female,72,Yes,No,0,Yes,56,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.85,4275.75,1543.36,5939.11,3,No,0,4 years+,Yes,Yes,Senioir_citizen
1707-HABPF,1,Female,65,No,No,0,No,46,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,91.3,4126.35,548.78,4675.13,4,No,0,4 years+,Yes,Yes,Senioir_citizen
6847-KJLTS,1,Female,72,Yes,No,0,Yes,58,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,5749.8,2745.7200000000003,8495.52,5,No,0,4 years+,Yes,Yes,Senioir_citizen
4619-EVPHY,1,Female,65,Yes,No,0,Yes,20,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,91.0,1859.5,777.0,2636.5,5,No,0,2 years,Yes,No,Senioir_citizen
4462-CYWMH,1,Male,65,Yes,No,0,Yes,62,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,5629.55,1704.38,7333.93,3,No,0,4 years+,Yes,Yes,Senioir_citizen
9334-GWGOW,1,Male,68,Yes,No,0,Yes,7,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.85,485.25,47.67,532.92,4,No,0,1 year,Yes,No,Senioir_citizen
1576-PFZIW,1,Male,70,Yes,No,0,Yes,70,Offer A,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,105.35,7511.9,1013.6,8525.5,4,No,0,4 years+,Yes,Yes,Senioir_citizen
0147-ESWWR,1,Female,73,Yes,No,0,Yes,39,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,3949.15,785.8499999999999,4735.0,4,No,0,4 years+,Yes,No,Senioir_citizen
1217-VASWC,1,Male,77,Yes,No,0,Yes,43,Offer B,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.55,4304.0,1594.87,5898.87,4,No,0,4 years+,Yes,Yes,Senioir_citizen
2522-WLNSF,1,Female,74,Yes,No,0,Yes,34,None,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,64.2,2106.3,419.22,2525.5200000000004,4,No,0,3 years,Yes,No,Senioir_citizen
5327-XOKKY,1,Male,79,Yes,No,0,Yes,72,Offer A,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,73.45,5329.0,810.72,6139.72,3,No,0,4 years+,Yes,Yes,Senioir_citizen
3312-ZWLGF,1,Male,69,Yes,No,0,No,29,None,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.3,2414.55,305.95000000000005,2720.5,5,No,0,3 years,Yes,No,Senioir_citizen
0795-XCCTE,1,Male,80,No,No,0,No,72,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.4,1809.35,1872.72,3682.07,3,No,0,4 years+,Yes,Yes,Senioir_citizen
7072-MBHEV,1,Female,77,Yes,Yes,2,Yes,11,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.1,864.85,194.26,1059.11,5,No,0,1 year,Yes,No,Senioir_citizen
8050-DVOJX,1,Male,67,No,No,0,No,49,Offer B,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,81.35,4060.9,2116.31,6177.21,4,No,0,4 years+,Yes,Yes,Senioir_citizen
8169-SAEJD,1,Male,79,Yes,No,0,Yes,69,Offer A,No,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,56.55,3952.65,0.0,3992.65,3,No,0,4 years+,No,Yes,Senioir_citizen
1580-BMCMR,1,Male,66,No,No,0,No,19,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.3,1637.3,566.2,2203.5,3,No,0,2 years,Yes,No,Senioir_citizen
4199-QHJNM,1,Male,72,Yes,No,0,Yes,67,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,102.9,6989.7,3261.56,10251.26,3,No,0,4 years+,Yes,Yes,Senioir_citizen
5135-GRQJV,1,Male,75,Yes,No,0,Yes,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,114.5,8331.95,403.2,8735.150000000001,3,No,0,4 years+,Yes,Yes,Senioir_citizen
2384-OVPSA,1,Female,65,No,No,0,No,38,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.2,735.9,155.42,891.3199999999999,3,No,0,4 years+,Yes,No,Senioir_citizen
1371-WEPDS,1,Male,71,Yes,No,0,Yes,40,None,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,55.8,2283.3,1142.4,3475.7,3,No,0,4 years+,Yes,No,Senioir_citizen
3349-ANQNH,1,Female,70,No,No,0,No,59,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.5,5890.0,1431.93,7321.93,5,No,0,4 years+,Yes,No,Senioir_citizen
5937-EORGB,1,Male,79,Yes,No,0,Yes,15,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5,1392.25,342.45,1734.7,4,No,0,2 years,Yes,No,Senioir_citizen
4583-PARNH,1,Male,66,Yes,No,0,Yes,16,None,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.55,1540.05,247.04,1787.09,5,No,0,2 years,Yes,No,Senioir_citizen
1421-HCERK,1,Male,75,Yes,No,0,Yes,30,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.7,3181.8,1004.4,4186.2,5,No,0,3 years,Yes,No,Senioir_citizen
0716-BQNDX,1,Male,77,No,No,0,No,57,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,93.75,5625.55,125.97,5751.52,3,No,0,4 years+,Yes,No,Senioir_citizen
1162-ECVII,1,Male,66,Yes,No,0,Yes,72,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.75,7932.5,1349.28,9421.78,4,No,0,4 years+,Yes,Yes,Senioir_citizen
8695-ARGXZ,1,Male,66,Yes,No,0,Yes,34,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,2425.4,70.38,2495.78,5,No,0,3 years,Yes,No,Senioir_citizen
1697-NVVGY,1,Male,71,Yes,No,0,Yes,19,None,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,1286.05,578.36,1864.41,4,No,0,2 years,Yes,No,Senioir_citizen
9112-WSNPU,1,Female,65,No,No,0,No,35,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55,2419.0,591.85,3010.85,4,No,0,3 years,Yes,No,Senioir_citizen
4976-LNFVV,1,Male,65,Yes,No,0,Yes,19,None,No,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,34.3,577.15,0.0,577.15,5,No,0,2 years,No,No,Senioir_citizen
2077-MPJQO,1,Male,80,Yes,No,0,Yes,7,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,533.05,149.59,682.64,4,No,0,1 year,Yes,No,Senioir_citizen
1480-IVEVR,1,Male,76,Yes,No,0,Yes,35,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,81.6,2815.25,145.6,2960.85,3,No,0,3 years,Yes,No,Senioir_citizen
